order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
388,94,2022-07-03,200,1,384.07,384.07,Shipped,2022-07-05
389,8913,2023-07-30,138,1,206.06,206.06,Returned,2023-08-07
390,8226,2022-06-03,921,1,125.8,125.8,Shipped,2022-06-16
391,7403,2025-01-27,862,5,466.52,2332.6,Cancelled,2025-02-07
392,5441,2024-08-12,672,3,448.45,1345.35,Cancelled,2024-08-14
393,1628,2025-06-08,,1,434.37,434.37,Cancelled,2025-06-17
394,7787,2025-07-22,194,2,479.44,958.88,Delivered,2025-07-25
395,2113,2024-12-14,285,5,10.99,54.95,Shipped,2024-12-19
396,56,2023-01-26,383,2,284.99,569.98,Shipped,2023-02-04
397,3191,2024-02-01,859,4,483.58,1934.32,Shipped,2024-02-09
398,3157,2022-03-28,973,1,209.33,209.33,Pending,2022-04-05
399,451,2022-05-07,355,1,248.94,248.94,Pending,2022-05-07
400,9431,2024-12-12,935,3,327.08,981.24,Delivered,2024-12-15
401,3791,2025-08-30,732,5,176.16,880.8,Cancelled,2025-09-11
402,7988,2023-03-07,844,1,156.77,156.77,Returned,2023-03-15
403,948,2025-08-02,611,1,30.43,30.43,Returned,2025-08-14
404,8552,2024-02-13,10,4,353.76,1415.04,Returned,2024-02-18
405,9298,2025-10-04,297,1,170.38,170.38,Returned,2025-10-07
406,164,2023-09-08,77,4,356.08,1424.32,Pending,2023-09-21
407,6569,2021-07-06,767,4,425.04,1700.16,Returned,2021-07-16
408,6962,2024-10-11,48,4,225.98,903.92,Pending,2024-10-16
409,4411,2022-09-19,405,5,461.13,2305.65,Returned,2022-09-23
410,9540,2025-07-25,565,4,347.57,1390.28,Pending,2025-08-02
411,2625,2024-12-04,257,2,473.91,947.82,Pending,2024-12-09
412,2234,2023-03-29,321,5,179.66,898.3,Shipped,2023-04-06
413,8929,2024-12-24,351,4,483.56,1934.24,Pending,2024-12-30
414,5712,2024-06-02,961,4,198.62,794.48,Returned,2024-06-07
415,3901,2023-08-12,519,4,426.45,1705.8,Shipped,2023-08-20
416,2563,2024-11-03,150,4,266.78,1067.12,Shipped,2024-11-05
417,5625,2024-04-17,191,1,354.54,354.54,Delivered,2024-04-27
418,2457,2025-11-13,87,5,355.33,1776.65,Shipped,2025-11-19
419,8130,2023-06-01,867,2,304.06,608.12,Delivered,2023-06-03
420,6254,2025-10-02,964,5,384.66,1923.3,Returned,2025-10-12
421,1652,2024-05-22,649,4,45.87,183.48,Cancelled,2024-05-22
422,3092,2024-12-10,977,2,76.75,153.5,Delivered,2024-12-12
423,9221,2025-04-27,450,1,22.18,22.18,Delivered,2025-05-02
424,4268,2025-03-24,327,2,65.43,130.86,Returned,2025-04-02
425,7069,2025-04-06,604,2,377.81,755.62,Cancelled,2025-04-12
426,9610,2024-06-07,278,4,146.6,586.4,Pending,2024-06-15
427,9248,2024-08-08,742,1,495.32,495.32,Shipped,2024-08-16
428,3902,2023-04-23,215,3,29.36,88.08,Pending,2023-05-01
429,704,2023-02-13,407,1,266.9,266.9,Shipped,2023-02-26
430,9838,2022-01-29,918,4,151.08,604.32,Shipped,2022-02-08
431,8151,2023-09-03,879,4,280.37,1121.48,Shipped,2023-09-08
432,3516,2025-09-27,807,5,439.13,2195.65,Returned,2025-10-05
433,8946,2022-02-18,102,1,231.67,231.67,Cancelled,2022-02-23
434,2629,2024-06-19,832,1,149.46,149.46,Shipped,2024-06-20
435,5023,2023-11-13,707,5,357.02,1785.1,Pending,2023-11-17
436,3523,2024-10-18,379,1,383.65,383.65,Cancelled,2024-10-24
437,5774,2025-07-14,872,2,462.86,925.72,Returned,2025-07-19
438,7689,2024-12-06,943,5,473.67,2368.35,Cancelled,2024-12-15
439,8185,2024-12-31,492,1,410.35,410.35,Returned,2025-01-10
440,6548,2024-11-22,702,5,414.78,2073.9,Delivered,2024-12-03
441,7994,2025-07-05,853,1,471.52,471.52,Shipped,2025-07-09
442,7209,2025-11-03,282,2,112.74,225.48,Cancelled,2025-11-03
443,5350,2022-04-10,451,1,211.29,211.29,Pending,2022-04-22
444,8399,2024-02-18,82,4,228.81,915.24,Delivered,2024-02-29
445,9320,2023-02-12,127,4,297.05,1188.2,Cancelled,2023-02-24
446,1587,2025-05-09,508,4,120.96,483.84,Delivered,2025-05-11
447,3548,2025-06-22,627,3,355.35,1066.05,Delivered,2025-06-29
448,5409,2022-02-01,143,1,290.53,290.53,Delivered,2022-02-01
449,7192,2023-05-11,41,4,178.49,713.96,Cancelled,2023-05-11
450,5186,2024-06-08,12,5,6.16,30.8,Shipped,2024-06-12
451,3452,2025-08-22,543,2,397.72,795.44,Shipped,2025-08-23
452,335,2023-11-03,727,3,320.94,962.82,Shipped,2023-11-07
453,5095,2023-10-25,434,1,442.11,442.11,Shipped,2023-11-02
454,7726,2024-10-24,795,2,90.09,180.18,Delivered,2024-11-01
455,6874,2025-12-31,875,2,233.68,467.36,Pending,2026-01-12
456,7854,2024-03-23,507,2,129.7,259.4,Returned,2024-03-23
457,3129,2024-08-02,637,5,110.34,551.7,Pending,2024-08-12
458,9552,2024-10-12,149,5,82.74,413.7,Pending,2024-10-14
459,873,2023-02-24,507,2,136.96,273.92,Cancelled,2023-03-07
460,5195,2025-09-14,597,3,24.79,74.37,Cancelled,2025-09-23
461,1775,2023-10-30,585,2,204.44,408.88,Pending,2023-11-07
462,7003,2025-07-07,951,4,492.66,1970.64,Delivered,2025-07-09
463,955,2025-09-02,787,3,57.34,172.02,Shipped,2025-09-02
464,2829,2023-01-07,153,4,349.96,1399.84,Shipped,2023-01-18
465,7126,2025-11-21,736,3,267.1,801.3,Delivered,2025-12-02
466,9236,2023-11-03,948,2,44.81,89.62,Cancelled,2023-11-08
467,6254,2024-10-23,421,5,504.28,2521.4,Shipped,2024-10-23
468,1279,2024-06-04,481,5,143.64,718.2,Pending,2024-06-12
469,6883,2025-11-06,410,2,208.9,417.8,Pending,2025-11-17
470,3697,2024-04-04,308,5,191.49,957.45,Returned,2024-04-14
471,5782,2025-09-24,894,1,386.88,386.88,Shipped,2025-10-05
472,1583,2024-05-05,978,5,448.3,2241.5,Shipped,2024-05-10
473,8083,2025-06-10,190,5,343.65,1718.25,Pending,2025-06-16
474,5599,2025-06-28,802,5,265.07,1325.35,Shipped,2025-06-28
475,624,2023-12-02,997,3,378.88,1136.64,Cancelled,2023-12-04
476,1322,2022-11-19,77,5,341.08,1705.4,Delivered,2022-11-25
477,1137,2024-08-11,864,2,245.66,491.32,Pending,2024-08-16
478,7510,2025-01-15,564,3,390.35,1171.05,Returned,2025-01-26
479,9191,2022-08-18,374,4,287.81,1151.24,Shipped,2022-08-23
480,5571,2023-05-25,311,3,69.58,208.74,Shipped,2023-06-03
481,8800,2023-02-12,856,1,478.46,478.46,Returned,2023-02-17
482,1590,2024-02-26,661,3,12.9,38.7,Pending,2024-03-09
483,6957,2025-12-09,172,5,408.19,2040.95,Returned,2025-12-17
484,9038,2024-08-26,860,1,202.15,202.15,Cancelled,2024-08-26
485,2604,2022-11-03,691,3,234.29,702.87,Returned,2022-11-04
486,6005,2025-09-24,474,1,450.87,450.87,Shipped,2025-10-03
487,2691,2025-01-17,540,2,393.49,786.98,Delivered,2025-01-20
488,5593,2024-12-21,815,4,141.53,566.12,Cancelled,2024-12-22
489,8122,2025-03-17,573,2,154.47,308.94,Pending,2025-03-25
490,4383,2024-10-09,895,2,292.36,584.72,Delivered,2024-10-14
491,7360,2024-08-11,314,4,420.01,1680.04,Shipped,2024-08-24
492,1097,2021-03-26,430,5,218.11,1090.55,Shipped,2021-03-26
493,4364,2025-02-11,917,4,489.33,1957.32,Cancelled,2025-02-24
494,9216,2022-12-13,747,1,69.67,69.67,Pending,2022-12-15
495,4549,2024-11-26,231,4,408.82,1635.28,Shipped,2024-12-08
496,14,2025-12-12,223,3,455.12,1365.36,Delivered,2025-12-15
497,4589,2024-11-14,784,4,250.83,1003.32,Delivered,2024-11-15
498,8494,2020-11-15,550,1,147.91,147.91,Shipped,2020-11-18
499,8305,2021-06-28,411,1,19.21,19.21,Cancelled,2021-07-11
500,593,2024-02-24,966,3,159.29,477.87,Shipped,2024-02-28
501,4259,2023-05-19,518,3,380.17,1140.51,Pending,2023-05-19
502,5216,2021-05-16,193,1,501.19,501.19,Cancelled,2021-05-21
503,8246,2022-10-19,106,5,195.91,979.55,Returned,2022-10-31
504,2681,2024-05-07,174,3,356.11,1068.33,Delivered,2024-05-07
505,7034,2024-06-17,451,1,227.86,227.86,Returned,2024-06-24
506,7547,2025-07-05,464,2,511.72,1023.44,Cancelled,2025-07-12
507,6636,2025-01-22,960,3,18.8,56.4,Pending,2025-01-30
508,9028,2025-09-16,680,1,297.35,297.35,Returned,2025-09-17
509,9228,2024-10-18,365,5,470.17,2350.85,Cancelled,2024-10-31
510,8812,2025-01-18,640,5,19.56,97.8,Cancelled,2025-01-24
511,6509,2025-12-03,79,4,84.55,338.2,Delivered,2025-12-03
512,311,2024-09-11,569,4,269.66,1078.64,Delivered,2024-09-11
513,7805,2024-08-22,472,2,140.32,280.64,Shipped,2024-08-24
514,2837,2025-08-19,811,5,496.86,2484.3,Returned,2025-08-19
515,8785,2021-06-02,590,4,198.05,792.2,Cancelled,2021-06-04
516,1673,2021-09-03,893,2,320.47,640.94,Returned,2021-09-14
517,8553,2024-11-16,129,4,261.6,1046.4,Cancelled,2024-11-24
518,8904,2023-05-06,399,4,380.22,1520.88,Pending,2023-05-14
519,2620,2025-01-11,456,2,379.25,758.5,Pending,2025-01-14
520,6053,2025-12-05,509,2,62.75,125.5,Pending,2025-12-09
521,9862,2025-06-28,211,2,265.56,531.12,Cancelled,2025-06-29
522,5669,2025-09-13,773,1,194.96,194.96,Delivered,2025-09-26
523,5304,2024-03-16,193,1,494.26,494.26,Delivered,2024-03-18
524,6575,2021-07-02,219,1,408.72,408.72,Delivered,2021-07-07
525,2866,2022-02-04,46,4,26.16,104.64,Shipped,2022-02-13
526,3957,2022-03-25,733,4,282.05,1128.2,Cancelled,2022-04-06
527,1059,2024-08-16,416,5,18.38,91.9,Shipped,2024-08-23
528,8451,2025-04-09,82,4,222.07,888.28,Delivered,2025-04-12
529,1314,2024-01-30,334,3,456.63,1369.89,Returned,2024-02-05
530,3623,2025-03-15,859,5,470.97,2354.85,Delivered,2025-03-18
531,9334,2025-06-16,245,1,12.36,12.36,Cancelled,2025-06-25
532,7223,2024-07-09,648,2,201.8,403.6,Pending,2024-07-19
533,1457,2023-07-11,515,1,438.18,438.18,Shipped,2023-07-12
534,8339,2023-02-01,780,5,205.96,1029.8,Cancelled,2023-02-03
535,4912,2023-04-27,776,5,445.21,2226.05,Pending,2023-05-04
536,1684,2023-03-09,273,4,158.21,632.84,Shipped,2023-03-19
537,9388,2025-01-25,580,2,103.25,206.5,Pending,2025-01-29
538,7847,2024-10-15,214,1,434.74,434.74,Shipped,2024-10-15
539,6100,2024-12-11,741,4,341.17,1364.68,Pending,2024-12-23
540,8159,2024-12-22,496,5,368.88,1844.4,Shipped,2025-01-04
541,6394,2023-08-30,176,5,328.5,1642.5,Cancelled,2023-09-10
542,2699,2025-03-10,209,3,422.28,1266.84,Cancelled,2025-03-15
543,6599,2025-02-23,342,1,383.05,383.05,Shipped,2025-02-27
544,9472,2025-06-29,213,4,220.73,882.92,Shipped,2025-07-09
545,5199,2023-08-23,636,4,298.24,1192.96,Pending,2023-09-03
546,1825,2025-09-29,976,5,276.08,1380.4,Delivered,2025-09-30
547,6676,2025-10-17,70,4,106.98,427.92,Returned,2025-10-26
548,299,2025-08-03,661,1,12.25,12.25,Delivered,2025-08-16
549,6091,2023-10-02,904,5,169.87,849.35,Pending,2023-10-05
550,7933,2025-09-18,1000,3,388.06,1164.18,Cancelled,2025-09-20
551,8353,2024-08-12,346,1,231.33,231.33,Shipped,2024-08-25
552,4294,2025-07-17,197,1,432.25,432.25,Delivered,2025-07-20
553,7325,2021-05-10,497,1,409.81,409.81,Pending,2021-05-20
554,3821,2021-07-14,264,5,211.11,1055.55,Cancelled,2021-07-27
555,9188,2024-10-22,771,4,89.53,358.12,Pending,2024-11-04
556,5087,2023-08-07,539,3,129.33,387.99,Cancelled,2023-08-16
557,6630,2023-03-22,877,2,422.17,844.34,Shipped,2023-03-26
558,9280,2022-12-16,308,1,185.52,185.52,Delivered,2022-12-19
559,4168,2025-09-19,644,2,419.34,838.68,Cancelled,2025-10-02
560,1020,2025-04-24,991,2,208.04,416.08,Cancelled,2025-05-02
561,6460,2025-08-15,833,2,370.58,741.16,Delivered,2025-08-26
562,600,2023-12-17,269,4,176.04,704.16,Pending,2023-12-28
563,2580,2024-06-06,199,3,130.86,392.58,Shipped,2024-06-19
564,4910,2023-11-20,760,5,98.41,492.05,Cancelled,2023-11-23
565,8939,2023-11-05,542,5,466.76,2333.8,Returned,2023-11-16
566,3456,2024-01-26,705,2,253.12,506.24,Delivered,2024-02-03
567,3797,2025-09-26,850,4,486.51,1946.04,Returned,2025-09-26
568,23,2024-07-27,835,1,152.2,152.2,Pending,2024-07-28
569,9682,2023-01-22,124,4,115.67,462.68,Cancelled,2023-01-29
570,2101,2025-08-13,388,3,193.08,579.24,Pending,2025-08-24
571,579,2025-04-10,715,1,245.38,245.38,Cancelled,2025-04-16
572,8737,2025-03-07,844,5,166.15,830.75,Shipped,2025-03-10
573,8003,2022-08-18,632,5,230.08,1150.4,Returned,2022-08-22
574,6736,2025-09-02,188,2,401.36,802.72,Shipped,2025-09-08
575,3686,2023-02-05,414,5,459.73,2298.65,Shipped,2023-02-14
576,2680,2022-09-08,448,1,125.1,125.1,Delivered,2022-09-08
577,4622,2024-08-01,882,5,475.81,2379.05,Shipped,2024-08-07
578,264,2024-06-25,362,2,184.99,369.98,Cancelled,2024-06-30
579,3538,2024-09-17,172,5,414.94,2074.7,Delivered,2024-09-24
580,7646,2024-09-23,808,2,40.08,80.16,Shipped,2024-10-01
581,8295,2025-05-17,232,2,278.39,556.78,Shipped,2025-05-27
582,9719,2025-03-01,272,5,127.09,635.45,Cancelled,2025-03-08
583,4671,2022-08-04,406,2,376.58,753.16,Returned,2022-08-11
584,7347,2025-12-15,999,3,42.71,128.13,Shipped,2025-12-25
585,651,2025-12-09,907,3,342.24,1026.72,Delivered,2025-12-18
586,2485,2024-08-27,786,3,86.76,260.28,Pending,2024-09-02
587,2138,2025-09-12,283,2,191.76,383.52,Cancelled,2025-09-25
588,7813,2023-06-16,890,1,19.12,19.12,Pending,2023-06-28
589,7123,2024-11-16,641,3,91.56,274.68,Returned,2024-11-23
590,129,2024-11-18,647,4,251.41,1005.64,Delivered,2024-11-24
591,6887,2022-09-20,67,1,294.25,294.25,Delivered,2022-09-30
592,3226,2024-06-12,364,3,217.72,653.16,Returned,2024-06-24
593,4703,2020-10-25,704,4,57.14,228.56,Returned,2020-11-07
594,8905,2024-06-07,216,5,215.68,1078.4,Pending,2024-06-12
595,9471,2023-03-22,22,5,167.22,836.1,Shipped,2023-03-23
596,4262,2024-12-27,249,4,287.86,1151.44,Delivered,2024-12-28
597,4266,2022-02-15,535,5,79.22,396.1,Pending,2022-02-22
598,8049,2024-10-15,558,2,449.77,899.54,Delivered,2024-10-15
599,4596,2023-10-26,667,2,261.04,522.08,Shipped,2023-11-04
600,4575,2023-05-08,319,2,63.43,126.86,Returned,2023-05-20
601,4663,2025-04-07,224,4,8.48,33.92,Delivered,2025-04-09
602,1548,2024-09-26,591,5,368.54,1842.7,Shipped,2024-10-02
603,9062,2024-10-13,15,3,161.43,484.29,Returned,2024-10-16
604,8651,2023-08-14,781,1,414.2,414.2,Cancelled,2023-08-25
605,7333,2025-09-01,334,2,490.47,980.94,Cancelled,2025-09-04
606,555,2024-07-07,84,5,478.85,2394.25,Cancelled,2024-07-14
607,8873,2024-04-27,317,5,92.81,464.05,Returned,2024-05-09
608,8836,2025-07-15,206,5,23.17,115.85,Delivered,2025-07-25
609,8580,2025-06-08,652,5,323.91,1619.55,Pending,2025-06-19
610,2459,2024-06-14,112,4,443.42,1773.68,Pending,2024-06-11
611,8932,2023-01-13,591,2,373.83,747.66,Pending,2023-01-21
612,6270,2025-08-12,63,5,122.87,614.35,Delivered,2025-08-22
613,3905,2024-12-07,940,5,275.32,1376.6,Cancelled,2024-12-17
614,8548,2024-01-13,745,2,17.72,35.44,Returned,2024-01-15
615,2778,2021-11-20,890,4,18.83,75.32,Delivered,2021-11-27
616,6154,2023-12-24,352,3,402.7,1208.1,Returned,2024-01-03
617,4020,2025-07-21,510,3,212.48,637.44,Returned,2025-07-26
618,7071,2023-07-23,650,5,248.66,1243.3,Shipped,2023-08-03
619,5670,2025-12-09,34,1,180.38,180.38,Pending,2025-12-12
620,8121,2022-05-18,569,4,264.05,1056.2,Returned,2022-05-27
621,5049,2024-10-01,695,3,201.24,603.72,Delivered,2024-10-01
622,5276,2024-04-30,685,3,44.39,133.17,Cancelled,2024-05-12
623,6275,2024-05-22,196,1,212.73,212.73,Cancelled,2024-05-26
624,9431,2023-04-12,260,3,103.88,311.64,Shipped,2023-04-16
625,4879,2023-03-25,975,4,346.26,1385.04,Cancelled,2023-03-28
626,8816,2025-01-18,989,2,132.02,264.04,Delivered,2025-01-22
627,4443,2025-11-11,52,1,215.28,215.28,Shipped,2025-11-15
628,1614,2024-11-12,461,4,393.22,1572.88,Cancelled,2024-11-16
629,3432,2024-09-16,736,1,257.93,257.93,Cancelled,2024-09-17
630,2464,2025-07-18,827,5,249.21,1246.05,Cancelled,2025-07-21
631,6738,2025-04-02,962,2,434.01,868.02,Returned,2025-04-03
632,3850,2024-05-18,85,4,270.5,1082,Shipped,2024-05-28
633,5172,2024-03-08,176,1,311.94,311.94,Cancelled,2024-03-09
634,1925,2020-09-24,634,5,344.17,1720.85,Shipped,2020-09-26
635,844,2025-09-20,719,1,226.32,226.32,Cancelled,2025-10-01
636,5935,2024-03-05,708,3,354.87,1064.61,Returned,2024-03-11
637,6319,2022-12-29,397,4,497.84,1991.36,Delivered,2023-01-02
638,7594,2025-09-06,646,4,356.3,1425.2,Shipped,2025-09-15
639,4643,2024-08-22,513,1,185.77,185.77,Cancelled,2024-08-25
640,7934,2025-01-06,302,1,268.1,268.1,Returned,2025-01-15
641,4596,2024-11-14,737,3,150.34,451.02,Delivered,2024-11-16
642,7288,2025-02-19,840,1,225.73,225.73,Delivered,2025-02-24
643,4090,2022-08-18,379,3,394.25,1182.75,Pending,2022-08-23
644,586,2024-05-19,459,4,16.58,66.32,Delivered,2024-05-24
645,7837,2020-12-12,478,2,289.59,579.18,Pending,2020-12-12
646,7697,2025-06-21,528,4,206.85,827.4,Pending,2025-07-04
647,5240,2024-01-17,661,1,12.62,12.62,Cancelled,2024-01-30
648,2615,2024-07-30,386,3,104.26,312.78,Shipped,2024-08-02
649,6715,2022-04-17,873,2,334.76,669.52,Cancelled,2022-04-17
650,5419,2025-05-12,597,5,26.07,130.35,Returned,2025-05-15
651,4272,2023-06-29,982,3,54.75,164.25,Pending,2023-07-07
652,621,2024-02-12,4,3,81.37,244.11,Shipped,2024-02-19
653,9860,2025-09-16,837,4,130.54,522.16,Cancelled,2025-09-18
654,924,2023-02-04,638,2,39.62,79.24,Returned,2023-02-16
655,1708,2022-04-29,750,5,358.8,1794,Cancelled,2022-05-05
656,4430,2023-12-27,899,4,33.46,133.84,Cancelled,2024-01-01
657,1074,2023-03-23,294,4,268.36,1073.44,Delivered,2023-03-27
658,6361,2025-05-31,275,1,145.78,145.78,Pending,2025-06-02
659,2751,2025-06-07,293,1,220.07,220.07,Pending,2025-06-17
660,2741,2025-10-08,454,3,279.67,839.01,Pending,2025-10-11
661,3862,2025-07-04,737,1,138.49,138.49,Shipped,2025-07-05
662,7630,2022-03-11,828,3,297.44,892.32,Pending,2022-03-24
663,264,2025-12-23,463,5,356.59,1782.95,Delivered,2025-12-28
664,9936,2021-10-28,174,5,366.05,1830.25,Returned,2021-11-02
665,5111,2025-06-25,584,1,162.13,162.13,Pending,2025-07-03
666,1109,2025-03-31,124,5,120.43,602.15,Cancelled,2025-04-11
667,4778,2025-12-02,454,2,291.31,582.62,Pending,2025-12-07
668,6016,2023-07-28,141,4,344.67,1378.68,Shipped,2023-07-31
669,9661,2025-05-22,417,4,279.99,1119.96,Returned,2025-06-02
670,5686,2021-02-19,805,4,34.86,139.44,Delivered,2021-02-25
671,3863,2023-01-17,822,5,217.07,1085.35,Cancelled,2023-01-19
672,3932,2025-04-08,463,5,380.07,1900.35,Returned,2025-04-13
673,5153,2025-11-11,594,5,504.11,2520.55,Returned,2025-11-16
674,6728,2023-04-30,233,3,399.41,1198.23,Pending,2023-05-11
675,3849,2025-05-17,780,4,204.38,817.52,Returned,2025-05-28
676,181,2025-06-09,333,1,467.23,467.23,Returned,2025-06-12
677,4467,2020-06-14,659,4,46.02,184.08,Returned,2020-06-27
678,5459,2022-03-25,656,2,216.18,432.36,Cancelled,2022-04-03
679,1729,2024-10-21,489,4,380.69,1522.76,Shipped,2024-11-01
680,6875,2025-10-17,172,4,417.3,1669.2,Cancelled,2025-10-26
681,8909,2024-11-04,103,2,314.22,628.44,Returned,2024-11-10
682,6873,2025-11-28,664,1,299.43,299.43,Shipped,2025-12-10
683,2359,2021-08-01,34,3,183.29,549.87,Cancelled,2021-08-13
684,571,2023-09-02,92,3,38.56,115.68,Returned,2023-09-03
685,6318,2022-01-10,291,3,187.04,561.12,Returned,2022-01-16
686,537,2025-05-22,404,1,151.08,151.08,Delivered,2025-05-22
687,1143,2024-09-30,693,5,391.78,1958.9,Shipped,2024-10-05
688,4982,2025-05-06,531,4,109.8,439.2,Delivered,2025-05-09
689,1198,2024-11-27,842,1,22.21,22.21,Shipped,2024-11-27
690,6355,2025-04-11,659,2,44.12,88.24,Delivered,2025-04-15
691,1984,2024-07-15,542,5,470.35,2351.75,Returned,2024-07-22
692,166,2022-08-31,349,4,451.06,1804.24,Cancelled,2022-09-08
693,1445,2025-08-03,476,2,320.47,640.94,Shipped,2025-08-12
694,6061,2025-07-26,673,3,229.2,687.6,Delivered,2025-08-02
695,1633,2022-11-03,538,2,63.88,127.76,Pending,2022-11-09
696,1751,2023-12-07,875,5,229.23,1146.15,Delivered,2023-12-20
697,5344,2025-07-11,223,2,422.09,844.18,Returned,2025-07-11
698,6758,2025-05-08,790,1,464.48,464.48,Shipped,2025-05-10
699,640,2024-05-17,722,2,471.94,943.88,Returned,2024-05-30
700,4009,2024-12-29,584,4,157.95,631.8,Returned,2025-01-07
701,3770,2024-07-17,173,1,380.62,380.62,Returned,2024-07-24
702,3388,2023-11-06,903,4,207.63,830.52,Delivered,2023-11-08
703,5808,2025-06-01,915,2,261.25,522.5,Pending,2025-06-09
704,9487,2024-11-10,1,5,478.39,2391.95,Delivered,2024-11-17
705,6984,2025-01-04,896,2,171.51,343.02,Pending,2025-01-13
706,2971,2024-01-30,282,3,105.76,317.28,Shipped,2024-02-01
707,1083,2024-11-14,44,4,67.63,270.52,Returned,2024-11-27
708,4133,2025-07-09,253,3,436.39,1309.17,Returned,2025-07-10
709,5183,2024-08-14,552,1,509.89,509.89,Pending,2024-08-14
710,8136,2025-02-11,734,2,312.79,625.58,Delivered,2025-02-21
711,4446,2024-10-27,409,2,268.87,537.74,Delivered,2024-11-08
712,3293,2024-07-22,970,1,344.93,344.93,Delivered,2024-08-04
713,7485,2022-03-17,613,2,215.84,431.68,Delivered,2022-03-21
714,636,2024-09-30,173,3,395.56,1186.68,Pending,2024-09-30
715,3311,2024-04-10,456,3,359.53,1078.59,Cancelled,2024-04-23
716,9868,2020-10-02,733,1,278.41,278.41,Returned,2020-10-14
717,3098,2021-03-01,813,4,478.39,1913.56,Delivered,2021-03-02
718,702,2021-11-01,535,1,83.36,83.36,Returned,2021-11-14
719,9201,2021-11-28,288,5,104.1,520.5,Cancelled,2021-12-10
720,1411,2025-07-02,815,2,140.84,281.68,Shipped,2025-07-07
721,6580,2024-06-21,315,2,9.99,19.98,Cancelled,2024-06-25
722,2824,2024-01-27,513,4,199.26,797.04,Pending,2024-02-04
723,4125,2022-09-17,667,5,257.38,1286.9,Returned,2022-09-26
724,7461,2022-08-20,511,5,20.52,102.6,Returned,2022-08-26
725,2634,2025-01-05,950,2,19.9,39.8,Shipped,2025-01-11
726,5911,2024-11-12,500,4,411.13,1644.52,Returned,2024-11-17
727,3414,2022-11-29,590,4,190.3,761.2,Delivered,2022-12-04
728,6666,2022-10-08,842,5,22.33,111.65,Cancelled,2022-10-15
729,4227,2025-11-28,846,3,57.44,172.32,Shipped,2025-12-03
730,168,2025-02-15,314,1,411.2,411.2,Delivered,2025-02-18
731,564,2025-06-09,655,1,207.23,207.23,Cancelled,2025-06-09
732,7986,2023-08-15,411,1,19.3,19.3,Pending,2023-08-19
733,20004,2025-02-16,720,3,300.99,902.97,Cancelled,2025-02-18
734,5865,2024-09-28,799,3,110.45,331.35,Delivered,2024-10-08
735,1477,2023-07-26,493,4,84.65,338.6,Shipped,2023-08-07
736,3219,2020-11-10,173,1,385.62,385.62,Shipped,2020-11-22
737,1023,2025-08-22,23,4,436.27,1745.08,Shipped,2025-08-26
738,1240,2024-09-17,955,3,323.93,971.79,Shipped,2024-09-28
739,2894,2021-11-25,226,1,387.12,387.12,Delivered,2021-12-02
740,2586,2023-08-01,573,4,146.68,586.72,Delivered,2023-08-04
741,4197,2022-10-18,392,1,88.41,88.41,Shipped,2022-10-30
742,864,2022-10-15,177,5,510.21,2551.05,Cancelled,2022-10-17
743,3365,2023-09-28,620,5,439.48,2197.4,Delivered,2023-10-09
744,6722,2024-01-22,633,5,371.53,1857.65,Returned,2024-02-02
745,9742,2024-05-09,63,1,123.2,123.2,Returned,2024-05-12
746,6145,2024-06-19,14,3,59.72,179.16,Delivered,2024-06-19
747,7569,2024-12-17,840,4,213.11,852.44,Cancelled,2024-12-29
748,9264,2023-06-17,424,2,278.31,556.62,Delivered,2023-06-20
749,8998,2024-04-19,682,3,434.12,1302.36,Pending,2024-04-24
750,4202,2025-07-14,722,5,503.02,2515.1,Cancelled,2025-07-17
751,5326,2022-12-09,581,2,247.08,494.16,Delivered,2022-12-18
752,3038,2024-11-17,857,3,143.77,431.31,Delivered,2024-11-23
753,2778,2021-08-23,272,1,129.43,129.43,Cancelled,2021-08-28
754,620,2025-10-10,70,1,106.87,106.87,Cancelled,2025-10-23
755,9852,2025-04-03,551,1,298.84,298.84,Delivered,2025-04-12
756,2150,2024-10-24,444,5,305.57,1527.85,Pending,2024-11-04
757,1047,2024-04-06,243,4,478.87,1915.48,Shipped,2024-04-10
